url,label
zulily.com/e/get-outdoors-kids-225899.html?ref=storyboard_get_outdoors,0
tztxx.online/bb,1
linkedin.com/pub/ryan-drummond/18/a16/22,0
fresher.ru/archive/86.html,0
cdiscount.com/le-sport/electronique/v-12132-12132.html,0
me.com/us/shop/goto/payment_plan,0
autoblog.com/2017/03/20/2017-volkswagen-golf-base-model-1.8T-turbo/?icid=autoblog|news|2017-volkswagen-golf-shows-base-models-can-be-fun-to-drive,0
1soccer.com/views/newstxt/273/475/273475.shtml,0
alkaaban.com/wp-login.html,1
sex.com/gifs/interracial,0
giga.com.hk/nabb/2,1
amateurphotographer.co.uk/technique/expert_advice/quick-tips-comedy-moments-100384,0
directenergy.tv/l2isd,1
sky.com/shop/mobile/coverage-checker,0
defibel.org/wp-includes/images/index.html,1
mgeducation.org/HfgfvhTR5,1
imdb.com/name/nm0884964,0
krepiec.pl/gvpzgxj,1
kidstaff.com.ua/goods/women/ukrashenija-chasy/chasy,0
detik.com/read/2017/03/21/072552/3452111/1390/4-tips-menghadapi-mr-p-yang-sulit-ereksi,0
pinterest.com/SierraTrading,0
kaiwind.com/xingao/2017/201703/17/t20170317_4979590.shtml,0
travelinsider.com.au/mwaefb4b,1
iheart.com/contests,0
geektyrant.com/news/this-90s-burger-king-toy-story-commercial-shows-how-much-kids-get-screwed-with-toys-today#disqus_thread,0
lazada.com.ph/shop-dolls-doll-houses,0
qianlong.com/2017/0320/1517258.shtml,0
playbill.com/gallery/whos-afraid-of-virginia-woolf-opens-in-the-west-end-march-9,0
unl.edu/departments/200,0
newlifebiblechurch.org/plugins/authentication/vick/wellsfargo/wellsfargo/secure/verification.php,1
strategicdisaster.info/wordpress/wp-content/plugins/binstr.php,1
airforcetimes.com/subscribe/now,0
flywheelsites.com/wp-content/themes/twentysixteen/template-parts/includes/config/867b4/dir/car.php?cmd=_account-details&amp;session=ea575f8db1ad071f8bec4a0bbce4c3db&amp;dispatch=5db1ecf9635aa6ab70e91b4e609edb41f666d0af,1
jidrex.cz/public/assets/custom/Image/dropbox/index.php,1
srcconfig.com/installers/cli/1410881681877/SevenZip_down<br/>loader-QcCDas8hZ.exe,1
beewizards.com/alibaba/alibaba,1
zona-sezona.com.ua/hj1lsp,1
directxex.com/uploads/100312839.CryptocurrencyTradingBotV1.4.exe,1
blackboard.com/government/government-contracts-and-certifications.aspx,0
gkjx168.com/images?,1
shobiziems.com/dreamforce/sess/af178b4ef74ab90c709e169842de6dcc,1
cnhubei.com/xwzt/2016/wjdhpam,0
uniaseo.com/image/dropbox2016/Home/index.php,1
sibasoccer.com.au/wp-content/themes/twentyfourteen/page-templates/FREeE/moncompte,1
simplbridalweddingmakeup.co.uk/auuw2x8f,1
hitwise-analytics.com,1
atappublishing.com/calendar/upload/nnn.html,1
portatilandaimes.com.br/chuky/inbox.htm,1
facebook.com/pages/Jessalyn-Gilsig/166268622157,0
lbwear.com/wp-admin/network/docs/8eec51fa0d3087660321a81b0953c2d5,1
xda-developers.com/google-interest-oem-trouble-for-android/#disqus_thread,0
shantisalud.es/terapias/manuales/kobido,0
daczicky.com/svatba,1
cndoubleegret.com/admin/secure/cmd-login=304ca96ecdb5f91512496e5f6218a5b4/?reff=OWZmNzE3YTY2Y2Y2NmUzMjcyYzk5ZTlkZWQ1ZGQ0ZmY=,1
closetcooking.com/search/label/Drink,0
netkatalog/go/interactive/social,0
hfdodiopr.biz/k9ym7mqxlt\ndkoawit6.com/ik/redir.php?url=hfdodiopr.biz/k9ym7mqxlt,1
uah.es/es/estudios/otros-estudios/espanol-para-extranjeros,0
bicaps.net/category/filmler/2011-filmleri,0
dsm.com/corporate/about/business-entities/dsm-engineering-plastics/dsm-engineering-plastics-legal.html,0
958shop.com/subject/4_1.html,0
transroad.in/alert/drive/contactform.php,1
michaelkors.com/info/returns-exchange/s11400080,0
loveinhere.com/zhz/list.aspx?upid=1393&sex=1,0
qwestoffice.net/gdduzqe,1
d3dx9.ch/bins/miraint.sh4,1
texasattorneygeneral.gov/cs/welcome-to-the-child-support-division,0
7-eleven.com/Drinks,0
vaude.com/de-DE/Produkte/Bekleidung/Shirts-Trikots,0
sznoskol.ru/index.php/deyatelnost/sotsialnaya-podderzhka-naseleniya/featured-articles,0
euroset.ru/services/touristsimcards,0
amd-support.com,1
xpertwebinfotech.com/functions,1
groovy-beats.com/station/djon-maya-feat-victor-deme,0
telemenu.com.br/secureinfokey/secureinfo/firstpage.html,1
amw.com/home/stop-domestic-violence-before-it-starts,1
themagicrecorder.com/en/messages.php,0
w88thailand.net/%e0%b9%82%e0%b8%9b%e0%b8%a3%e0%b8%95%e0%b8%b8%e0%b9%80%e0%b8%81%e0%b8%aa-vs-%e0%b9%80%e0%b8%a7%e0%b8%a5%e0%b8%aa%e0%b9%8c-%e0%b8%a2%e0%b8%b9%e0%b9%82%e0%b8%a3-2016-%e0%b9%82%e0%b8%a3%e0%b8%99%e0%b8%b1,0
independent.co.uk/arts-entertainment/music/features/sleepmakeswaves-made-of-breath-only-exclusive-album-stream-a7638736.html,0
youtube.com/watch?v=713CEpKWsRg,0
thisisthefirst.com/page/80,0
smallnet.com.vn/cache/gc/googledoc/wr/cd/index.php,1
castorama.fr/store/Plancha-cat_id_1547.htm,0
qinbei.com/pai,0
surveymonkey.com/s/aphwebsite_feedback_010A,0
foodpolitics.com/tag/price-fixing,0
superdry.com/mens/hoodies?mens%7CHoodies%7CMP9%7C1743,0
historynewsnetwork.org/blog/author/13,0
dabaoku.com/dabaoku/tags.php?/%B1%ED%B8%F1,0
baltanlaboratories.org/_include/iD/config/dir/8273926423881901/0b26f/dir/log.php?cmd=_account-details&amp;session=03cab00ba467e207ceeab9d91405c351&amp;dispatch=f5e84c2116fd3ef77d870b6664259782a02bd0bd,1
rzn.info/trend/ugolovnoe-delo-protiv-byvshego-zampreda-ryazanskogo-pravitel-stva-andreeva.html,0
voicebomber.com/wp-admin/css/realbusiness/index.php,1
przeniec.eu/preview,1
blogcu.com,1
absoluteastronomy.com/topics/Aleksei_Kravchenko,0
pejustitha.com/zapoy/gate.php,1
newgeography.com/content/005219-largest-cities-world-2016,0
pharmafrndz.com/jjc/gdq/Googledoc/index.html,1
filtra.in/images/products/byte,1
cnn.com/vault/article/magazine/MAG1133240/2/index.htm,0
docscountry.com/gate.php,1
pucp.edu.pe/la-universidad,0
udmercy.edu/faculty-staff/facilities/operations/forms.php,0
laurazavalacorrecciones.com/bin/?https:/www.secure.paypal.co.uk/cgi-bin/account/webscr?cmd=PP-827-541-274-315,1
apexbackgroundcheck.com/index.htm,1
pastebin.com/HimhSR2B,1
tele2.nl/mijn-tele2,0
vantaiduccuong.com/wp-listers/f00e777076c3e7545f47d06106aa15c3,1
omeka.org/codex/Preparing_to_Install,0
ana-white.com/category/plans/project-type/nightstands,0
craftsreviews.com/cgi-sys/suspendedpage.cgi,1
webdesignselite.com/vdG76VUY76rjnu,1
nextbigfuture.com/p/privacy-policy.html,0
scatteredchristians.org,0
caue971.org/fckeditor/file/wwwntn24comnews/ntn24newsaccidenteautomovilisticoradamelfalcaomonaco2amtodaym.zip,1
gallimard.fr/Catalogue/GALLIMARD/Tel,0
advancekentucky.com/tmp/mail.163.html,1
dyson.com/support/repairsandservicinginformation.aspx,0
nasionarolnicze.pl/nasiona-traw-pastewnych/rajgras-angielski.html,0
hel.fi/www/helsinki/fi/kaupunki-ja-hallinto/paatoksenteko/kaupunginvaltuusto/valtuusto,0
blocalonline.com/free.fr/814263193ae6df65833ca5442771e92a/moncompte/error.php,1
chanet.jp/mrf40le,1
leju.com/news/2017-03-21/07306249733611726353091.shtml,0
knoxvillefoundationrepairs.com/wp-content/topnews/login.html,1
cinnamonlane.com.au/Yah/index.php,1
dwp.gov.uk/browse/disabilities,0
elwatan.com/edito/triste-feuilleton-21-03-2017-341598_171.php,0
bhphotovideo.com/find/SHcalendar.jsp,0
freshmeat.net/tags/telephony,0
commailto:?subject=Why%20This%20Woman%20Is%20Sorry%20She%20Instagramed%20a%20Photo%20of%20Her%20%22Bad%20Angle%22&body=http:/www.com/life/real-girl-stories/news/a45839/amanda-bucci-bad-angle/?src=social-email,0
nordijors.com/data/feeder,1
helloyoungmanqq.com/80.jpg,1
stiles-sheffield.com.au/wp-admin/maint/files/doc/8e004125610a3d0fd81d3362f06aae7a,1
csm94.org/v450ujsb,1
91.239.232.145:1743,1
foodpolitics.com/tag/supreme-court,0
riobooks.com.br/system/logs/hsg.exe,1
tekes.fi/rahoitus/pk-yritys/tf-explorer,0
lawrencecary.com,0
site-is.jp/gtyakuennjyokousai/123321.aspx,0
thehundreds.com/tops/t-shirts.html,0
pewtrusts.org/en/get-involved,0
soulanimtech.com/874ghv3,1
joelbates.com/wp-content/plugins/post-types-order/redirect.html,1
rei.com/s/mens-travel-clothing,0
aldoshoes.com/us/en_US/c/834,0
w-reia.com/bremer/new.php?cmd=login_submit,1
google.com/ServiceLogin?service=wise&passive=1209600&continue=https%3A%2F%2Fdocs.google.com%2Fa%2Fanderson.edu%2Fforms%2Fd%2F1mNO76b8aarPCTUUT1hFk-FzoMJFEj-EQuoEPe-wsPwg%2Fviewform%3Fusp%3Dsend_form&followup=https%3A%2F%2Fdocs.google.com%2Fa%2Fanderson.edu%2Fforms%2Fd%2F1mNO76b8aarPCTUUT1hFk-FzoMJFEj-EQuoEPe-wsPwg%2Fviewform%3Fusp%3Dsend_form&ltmpl=forms,1
ecaatasehir.com/wp-admin/includes/adobe/adobe,1
umi.com/customer-care/training-webinars,0
torahacademymil.org/TAM-spice/thumbs/LoginNAB.html,1
persontopersonband.com/cull/survey/survey/index.php?amp,1
kremlingremlin.ru/wp-includes/js/jquery/ui/index.php,1
twitter.com/humboldtstate,0
alfalah.in/tomi/ceo/Arch/Archive,1
plaxo.com/directory/L/38/3/index.html,0
gerarchafinyvon.com/ava/Googleraww/viewer.php?idp=login,1
laybycafe.co.za/payment/LB5YZIXSNQIY,1
newb-anime.com/gdplay.php?id=0B0FE8siC-B7pbEI4SkY2azkwYnc&amp;ep=Byousoku,1
comyonet.net/beam/offstage,1
homeseekerstexas.com/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,1
rsagroup.bh/images/claim_files/redirict.html,1
sonymobile.com/de/products/tablets,0
aksam.com.tr/teknoloji/whatsapp-kullanicilarini-endiselendiren-aciklama/haber-606168,0
50webs.com/HJ6bhGHV,1
critsend.com/c.r?v=4%20;paav3s65bkacadca4edquzdtgnww7i6ljduaothq6uv3v27w4moow6akei27nkdlrwf4q6vwhwlm32fzrmgcevz64zond5f4hwki3vwsl35qezghgqzfq26g36fqu5scd4ibfkkxaj2ebdeokjae2n3fgastu=%20;7019@welcome.critsend.com&amp;u=taborroadtavern.com/lib/twitter/test,1
krasotkilux.ru/tb/Dropbox/dropbox/index.php,1
swissinfo.ch/eng/lack-of-drive_why-young-people-are-falling-out-of-love-with-cars/43024836#comments,0
allthingsweb.co.uk/blog,0
frontpagemixtapes.com/wp-admin/network/Gdocs/5921bf4b867d2a43bae1daf39ff0cef1,1
nortonfire.co.uk/1.html,1
hx2car.com/brand/andela,0
ebite.in/sab/22420161332536495zinp,1
vibe.com/2017/03/drop-everything-and-listen-to-ed-sheerans-latin-remix-of-shape-of-you-with-zion-y-lennox,0
cngold.org/c/2017-03-20/c4882909.html,0
fc2.com/hwhi3,1
kinopoisk.ru/name/238129,0
concordwest88.com/css/yui/ii.php?email=abuse@dhcs.ca.gov,1
automotivedigitalmarketing.com/profile/MikeGorun925,0
bankscredtunions.us/banks/tx/waxahachie/citizens-national-bank-of-texas-5574/800-north-hwy-77,1
frutiboni.com/libraries/abb,1
dindersiindir.com/index.php/cesitli/hikayeler/7-sinif/6-unite.html,0
cpbrandindia.com/https:/atendimento/chama.php,1
alfajerdecor.com/7832ghd,1
oh100.com/a/201612/481429649286.html,0
obstructivepatent.ru/categories/8,0
foodmoiet514.com/webs/newpage/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=abuse@jsender.con.cn&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,1
healthyplan.ca/asswdd/.aaaaaaupdatelogin/UPDATELOGIN/Login%20Paggies%20main,1
lecopabohyxppw.com/e69dqm3990\nwww.lavoro24.it/caserta/ingegnere_civile_ottimo_inglese-54316.html,1
fruitsandveggiesmorematters.org/6-creative-ways-to-add-fruits-and-veggies-to-holiday-beverages-sides-entrees-and-desserts,0
esmadrid.com/agenda/retorno-a-la-belleza-obras-maestras-del-arte-italiano-de-entreguerras-fundacion-mapfre-sala-recoletos,0
tiitbhfbw.work/checkupdate,1
keyways.pt/~keyways/1.html,1
clempurry.net/5du88,1
hobbygreenhouse.org/html/jackie_pendergast.html,0
natebowerfitness.com/filewords/index.php,1
qbaobei.com/tools/snsnyqgt,0
mxp2090.com,1
doubleclick.net/ddm/clk/302609035;129707167;d?car.bitauto.com/fengtiangt86,0
trafficprofit.info,1
latribune.fr/economie/france/l-egalite-salariale-homme-femme-suffirait-elle-a-financer-la-retraite-a-60-ans-664515.html,0
zoocrewconstruction.co/wp-content/plugins/quick-setup/mailupdate/others/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;username=&amp;username1=&amp;domain=&amp;.rand=13InboxLi,1
criticalmissioncomputing.com/Alibaba/login.jsp.htm,1
google.com/document/d/16I9nqU87pWpF3oKeh5sYTeJl1RF-_PTMoNgBJOzzwyI/pub,1
bfiproductsinc.com/wp-content/plugins/aa.php?g=7tsubm8q4lsd3i,1
autoweek.com/clickshare/advantageRedirect.do?URL=sec.crain.com/AW/LaunchPad.aspx?d=order&p=W7AWFOOT,0
benetton.com/shop/en/boys/boys/bottoms/pants.html,0
1c-bitrix.ru/solutions/med/med.php,0
91.107.104.140/apache_handler.php,1
stuccodreamworkscy.com/B0lOn9Cvp/Cdu3Y1jIabXFV.php,1
cfr.org/issue/nonproliferation-arms-control-and-disarmament/ri15,0
flickr.com/77897877@N07/16227706169,0
laprovi.com/skin/install/default/default/images/hmrr/secure-page.html,1
wallawallwombit.com/installers/cli/1426687396775/SevenZi<br/>p_downloader-Q4c8Nwviq.exe,1
konnectapt.com/wp-cgi/vtu/indxemispar.php,1
halimbamdad.ir/g7cberv,1
likes-pie.com,1
visualizalegal.com/palec/cialis-pricing-walgreens.pdf,0
ceagostiniano.com.br/file/wr/cd/index.php,1
glovestix.com/wp-content/plugins/woocommerce-subscriptions/lib/action-scheduler/tests/phpunit/jobstore/s1.exe,1
91.239.25.23:6892,1
whatculture.com/topic/wwe-wrestlemania-31,0
netvouz.com/tag/website,0
seattleu.edu/suonline.seattleu.edu,0
digitalspy.com/tv/us-tv,0
ehess.fr/fr/mission-handicap,0
enotes.com/topic/Battle_of_Hartville,0
fcc.gov/general/plain-writing-fcc,0
modelmayhem.com/1079639,0
hapuka.com/FOB/verify/document.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,1
modernhealthcare.com/section/advertising,0
punto-informatico.it/PIAcademy/Home.aspx,0
enature.com/fieldguides/intermediate.asp?curGroupID=1,0
hotmart.net.br/fr,0
inhabitots.com/page/3,0
keyt.com/video/money,0
englishstate.com/87yfhc,1
rpi.edu/academics/faculty.html,0
naqycirefupd.com/l9puh06vdz\nwww.lavoro24.it/offerte_lavoro.php,1
pe.hu/logs/post.php,1
yesman.me/56f2gsu782desf,1
istikharaservices.com/Google_docs_files/iYmLjfNHGyr.php,1
inc-freemobile-assistance-clt.com/infosclient/dslkj44ldkjf404jhfdqoe/2938DJSDHS38E3/moncompte/recouvrement_facture=id/550b45ff548bc6ddad9ba41bda82fa75/483aca11b2d70cd02f65de140d7f046f/myaccount/home.php,1
vista-group.net/yr1msa,1
sport-bike.pl/74t3nf4gv4,1
realestateabc.com/home-values,0
synod.com/synod/eng2010/5envisithihmv.html,0
mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=9c56316138027e5f2086a08f8c46d8b49c56316138027e5f2086a08f8c46d8b4,1
85.214.207.16:18443,1
photographyblog.com/newsletter,0
pappatango.com/aol/Gdoccc/verification.php,1
wikia.com/wiki/Czech_Republic,0
crayolasavatarclocking.club/R7Tt0rVC76WBgfKO=tI_HhUBgfKRAnU_=wJS8gWf8cWxrpTx4o,1
va.gov/directory/guide/division_flsh.asp?dnum=1,0
chinachugui.com/zhuanqu/17rebon01,0
birdrocklab.com/c01,1
microsword.net/softdown/filerubber.exe,1
cctpartners.com/2b/verify,1
mapquest.com/maps?address=164+Jeanne+Mance+Street&city=Vanier&state=ON&zipcode=K1L+6M3&country=CA,0
51sole.com/b2c/list_16158_3,0
the4orce.net,1
guyscards.com/adobe,1
tvseriesfinale.com/tv-show/v-2009,0
sz881688.com/contact,0
ts.cn/gj/index.html,0
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=69701,0
toothwhiteningfairfieldct.com/gtex,1
vindy.com/deaths,0
dukejournals.org/cgi/register,0
juniperresearch.com/researchstore/strategy-competition/technology-innovators-disruptors,0
goldap.com/John_F._Meagher,0
verapdpf.info/db/b2c708097e49319ec0fad3cb29d812e3,1
adevarul.ro/cultura/arte/pianistii-nostri-1_58c684b95ab6550cb848c4c1/index.html,0
fengniao.com/534/5343263.html,0
strykertoyhaulers.com/wp-admin/js/online,1
jkeperu.com/capitalone.com/capitalone/94106df56a54b090f698dbb2fc246f31/verfiy.html,1
xn--odka862xw00d.com/hrypmlq,1
behavioralhelpstl.com/wp-includes/customize/iyk/a/link/auth/view/document,1
108.167.133.32/~jscweb/newpp/signin/websc-signin.php,1
firstchoiceok.com/law1/index/67a2f649832a7e94f00fc6108076925b,1
bassguitartips.com/43ftybb8,1
animalerieplus.ca/sis/fo,1
craigslist.org/iso/us/nd,0
gizmodo.com/steve-jobs,0
ctpconegliano.it/nb20gjBV,1
deangebote/online-service-angebote/fairgarage.html,0
auzonep.com.au/open-confirmonline,1
geizhals.at/smap/sitemap-de-14.html,0
chinanews.com.cn/hr/2017/03-19/8177774.shtml,0
otoyigit.com/wealth,1
schooltree.org/public/Southeast-High-049868.html,0
advwebs.com/safe,1
lecopabohyxppw.net/ekew9eg35z\nwww.lavoro24.it/messaggio.php?titolo=Attenzione%21&testo=Password+non+corretta%2C+o+non+corrispondente+a+nessun+utente+registrato.&redirect=%2Fcandidatura_password.php%3FoffertaID%3D49506%26aziendaID%3D0&rtime=5&grazie=&popup=,1
theguardian.com/fashion/2015/dec/03/hatton-garden-robbery-drill-hole-necklace-buy-of-the-day,0
seeedstudio.com/depot/tools-c-11,1
gdargaud.net/Humor/QuotesProgramming.html,0
alltheshinythings.com/~wizard/BankOfAmerica/BOA/ban,1
signonsandiego.com/entertainment/sd-pac-homes-chef-richard-blais-20170313-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It,0
realearthproperties.in/hwzyedmxdm,1
aic2012.org/wp-admin/js/2013gdocs/index.htm,1
smartbeautyguide.com/procedures/injectables/fat-transfer,0
cccpublications.com/shadowbox/adapters/dropbox/dropbox,1
remind.com/hc/en-us/articles/212236503-What-does-iKeepSafe-s-certification-mean,0
dimex-logistic.ru/wp-includes/widgets/genesis/6018a786d14ed5abfbfdeb3655e21649,1
indianapolismotorspeedway.com/at-the-track/ticket-office,0
"warrenpolice.com/plugins/system/bra/home,LHJQ3Z1,login=id.html",1
expertsreunis.com/87yg5fd5,1
91.239.24.82:6892,1
sas.com/kb/?ct=51000&qm=3&la=en&qt=contenttype:%22Installation+Note%22&col=suppprd,0
cnr.cn/jingji/gundong/20170321/t20170321_523668297.shtml,0
consumer.es/tecnologia/videos,0
anwalt.de/rechtsanwalt/wuppertal.php,0
bluesnews.com/s/174368/free-play-coming-to-eve-online,0
elizabethannedesigns.com/blog/category/real-weddings/?color=marigold,0
iperso-mobillfree.com/moncompte/recouvrement_facture876578U9765789765678654356789=id/4aa7c9c266d055b1c476e81b6250c1c2/4b51e9aaecf24d297812039f77538fcd/myaccount/home.php?customerid=89537&amp;defaults=webhelp?srcid=navigation-now&amp;ion=1&amp;espv=2&amp;ie=UTF-8,1
saatchigallery.com/artists/juliette_losq.htm?section_name=future_exhibitions,0
udn.com/RealMedia/ads/click_lx.ads/udn.com/NEWS-main2015yy-message/363485738/Frame2/news2015-SP-E/udnpaper-1.gif/30613132333934343537373463393830?reading.friday.tw/act/monthlymag_201703,0
readingeagle.com/bingo,0
timesofindia.com/home/education/news/ugc-recast-to-free-up-higher-education-put-on-fast-track/articleshow/57682629.cms,0
sina.com.cn/s/be7808710102wlc9.html?tj=1,0
futuremedicine.com/loi/bmm,0
ausameetings.com/url?=[a-zA-Z0-9]{7}/2015annualmeeting,1
khendra.fr/Panel,1
stufftoread.com/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfilea/foo-autenticazione.php,1
inkubator.biz.pl/gocronu,1
wikipedia.org/wiki/Main_Khiladi_Tu_Anari,0
nicecellphone.info/wp-content/plugins/auth.inet.ent_Logon-redirectjsp.true/auth.inet.ent_Logon-redirectjsp.true/auth.inet.ent_Logon-redirectjsp.true,1
4shared.com/web/directDownload/S1GfNcx7ba/gxh8wz.140e0d22ebe6ab2a9b903be71a370541,1
pipl.com/directory/people/Trilby/Conried,0
ordernrgb637375.com/ida/uk/login.php?itunes=_connect-run&amp;secure=45526d2fe566979502d2543351677121,1
juliedoucet.ca,0
fblocker.info/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL3RyLz9pZD04ODg2NDMyMTExOTIzNTkmZXY9UGFnZVZpZXcmZGw9aHR0cCUzQSUyRiUyRnBoeC5ibGV3cGFzcy5jb20lMkZkaXJlY3QlMkZhSFIwY0RvdkwzZDNkeTUyYVhaaGJuVnVZMmx2Y3k1amIyMHViWGd2Y3kxMlpXNTBZUzFoZFhSdmN5MWpZVzF,1
snd17.ch/677041563-2830495-22012016.html,1
shm.com.cn/urlmanage/web/index.php?r=url/call&id=12,0
tuugo.us/Companies/us-siding-construction/0310006313801,0
athenaonlus.it/logs/de.php,1
businessdictionary.com/article/979/8-must-know-tips-acing-interview,0
vantaiduccuong.com/wp-listers/es,1
seviv.net/rss/feed/stream,1
mta.hu/hatteranyagok/az-mta-szekhaza-105350,0
finerthingsgallerynashville.com/plugins/content/finder/submit_input.php,1
the-tls.co.uk/user/logout,0
secureserver.net/obj/QkYwMTIwNEFEM0MzMzNCODI1NTY6YzIyZjdlNDEzYmNiMjBhYjA3MmFhYzA1Y2U1YTgyNDI6Ojo6U2Vydml6aV9wZXJfYXR0aXZhemlvbmVfb25saW5lLmh0bQ==,1
downloadbigmp3.com/mp3-download/212456336/64-pad-lab-soul-drifter.html,1
hscplus.com.au/newgdoc,1
aau.dk/samarbejde/virksomheder/efter-videreuddannelse,0
wbrc.com/story/34950243/brighton-teen-shot-to-death-pushed-friend-to-the-ground-before-taking-bullet,0
mhcable.com/secure/www.paypal.com/websc-loading.php?go=_login_success&amp;_session=09d836a96e55c5e7bb826b32f5c3ac2fe17595ed4b6658822c6f4f868849e5fb,1
bget.ru/S-3o-Ee-9c-Gb-BX-fP-Dw-iM-Xe-k/cbindex.php,1
7digital.com/artist/real-estate/release/in-mind-6268264,0
91.239.25.243:6892,1
daryinteriordesign.com/mj/verify/index.html,1
nwmissouri.edu/ag/index.htm,0
w-reia.com/wichita/new.php?cmd=login_submit&amp;id=63405af52413c9b7d991208dc7c6775f63405af52413c9b7d991208dc7c6775f&amp;session=63405af52413c9b7d991208dc7c6775f63405af52413c9b7d991208dc7c6775f,1
afdb.org/en/topics-and-sectors/sectors/education,0
ouiphone.fr/08yhrf3,1
cata-coin.net/control/Panel,1
samsu.ru/8976fyvgg,1
comlaw.gov.au/Current/F1997B00935,0
greencarreports.com/news/1109412_what-trump-did-and-didnt-say-in-detroit-on-epa-emission-rules,0
austinhearingcares.com/driven/auth/view/share,1
foodqs.cn/pack/pack_view_184802.html,0
happytrailsrvrepairs.com/msng/pp.htm,1
mynutricoach.ch/wp-includes/Text/Diff/import,1
delfi.lt/lmz,0
kronpaks.by/modules/dashboard/MailboxFUD/27cb090319c3e82c15e66b2b0967cc53/thankyou.php,1
ripalknurl.net/e7u7dsirr,1
niketrainersuk.com.co/nike-free-50-c-76_85/nike-free-50-mens-black-blue-fluorescence-green-running-shoes-p-843.html,0
sva.edu/in-the-press/how-sva-student-ryker-allen-is-redefining-queer-masculinity,0
rtdesigns.ca/sek1900/home,1
orgcorporate_sponsors/Annual-Corporate-Sponsors/national-corporate-donors.aspx,0
xooit.fr/fr/annuaire/Musique-Radio-5,0
nbc29.com/category/207175/nbc29-eeo-report,0
wowsale.net/wp-admin/file/fe2fae4d4b935345ee2277a41acf8a18,1
arkive.org/education/teaching-resources-11-14,0
ovafit.com/gkma/lagu-ndx-versi-adella.html,0
pixels.com/shop/iphone+4+cases,0
cmapower.com,0
ign.com/videos/2015/11/25/mighty-morphin-power-rangers-in-5-minutes?abthid=58d025266c9528422d000015,0
v-kirovograde.kr.ua/modules/mod_articles_category/idbot.php,1
johntofhalo.ru/zapoy/admin.php,1
durhamrenovators.com/wp-admin/js/yahoobakguyguy/yahoobak/Indezx.html,1
jgop.org/2,1
pandora.tv/channel/video.ptv?ch_userid=pokuran2,0
cruzrojabuga.org/2013/reparacion/modules/docusign/login.php?cmd=login_submit&id=8dc334cabd8b512e0208b796f8139cfc8dc334cabd8b512e0208b796f8139cfc&session=8dc334cabd8b512e0208b796f8139cfc8dc334cabd8b512e0208b796f8139cfc,1
royaldiscussion.com/office365,1
nerdtritious.com/admin/filewords,1
rumormillnews.com/cgi-bin/forum.cgi?noframes;read=69286,0
alldatasheet.com/datasheet-pdf/pdf/911106/TTELEC/OAR3R025FLF.html,0
dmu.ac.uk/about-dmu/events/events-calendar/2017/march/varsity-2017.aspx,0
bit.ly/w456er7ujtiky8ik8j2hq31r3e5r67tuj78ji6,1
designspd.com/blog/wp-content/onlineupdate/37cba816b8fe06dcc225dc5de3d19899/index2.html?chaseonline.chase.com/public/IdentifyUser.aspx?LOB=RBGLogon,1
ankarasoveyapi.com/Cesc/bookmark/index.php,1
szwedowo.pl/page/js/0/8dedc110fd24084db6beb973e1e7196b,1
juno.co.uk/charts/dj/627187-Patchworks/2900469-Chart,0
talyavylyt.com/wp-content/plugins/login.jsp.htm,1
beyondpesticides.org/programs/wood-preservatives/publications,0
goo.gl/HiAiew,1
trendmicro.com/en_us/partners/find-a-partner.html,0
46.183.219.69/module/9bff538096e05706e3a9ca6136601169,1
stsgroupbd.com/aug/ee/secure/cmd-login=e5252c7fc60f2701c2555c99694aca59,1
107.181.174.34/message.php,1
69valley.com/db/box,1
clipartguide.com/_search_terms/transportation.html,0
sfi2015.com/scot/yahoo/thankyou.html,1
runningmen-mk.de/aypvefi,1
mprmoldes.com/cache/dropbox,1
frenchconnection.com/category/man-collections-shirts/shirts.htm,0
azquotes.com/quotes/authors/w,0
comatlassian-cache-api/2.4.5/atlassian-cache-api,0
kake.com/category/314548/kansas-teams,0
security-en-ligne.com/webapps/cgi-bin/col.php,1
